Competition,Sex,Event,Year,Venue,Round,Heat,Wind,Sprinter,FT,RT,Result,RuleChange
Worlds,Womens,100m,2001,Edmonton,4,1,-0.3,Mercy NKU,11.17,0.142,Finalist,1999-2003
Worlds,Womens,100m,2001,Edmonton,4,1,-0.3,Marion JONES,NA,0.146,Disqualified,1999-2003
Worlds,Womens,100m,2001,Edmonton,4,1,-0.3,Kelli WHITE,NA,0.151,Disqualified,1999-2003
Worlds,Womens,100m,1999,Seville,1,1,-0.6,Marion JONES,11.22,0.153,Qualified,1999-2003
Worlds,Womens,100m,1999,Seville,1,1,-0.6,Andrea PHILIPP,11.38,0.14,Qualified,1999-2003
Worlds,Womens,100m,1999,Seville,1,1,-0.6,Lauren HEWITT,11.41,0.149,Qualified,1999-2003
Worlds,Womens,100m,1999,Seville,1,1,-0.6,Kim GEVAERT,11.48,0.16,Eliminated,1999-2003
Worlds,Womens,100m,1999,Seville,1,1,-0.6,Christine BLOOMFIELD,11.61,0.166,Eliminated,1999-2003
Worlds,Womens,100m,1999,Seville,1,1,-0.6,Shieh Li TAN,12.4,0.193,Eliminated,1999-2003
Worlds,Womens,100m,1999,Seville,1,1,-0.6,Anais OYEMBO,12.46,0.236,Eliminated,1999-2003
Worlds,Womens,100m,1999,Seville,1,2,-0.4,Christine ARRON,11.1,0.178,Qualified,1999-2003
Worlds,Womens,100m,1999,Seville,1,2,-0.4,Irina PRIVALOVA,11.45,0.143,Qualified,1999-2003
Worlds,Womens,100m,1999,Seville,1,2,-0.4,Cheryl TAPLIN,11.45,0.159,Qualified,1999-2003
Worlds,Womens,100m,1999,Seville,1,2,-0.4,Wendy SEEGERS,11.49,0.126,FastestQualifier,1999-2003
Worlds,Womens,100m,1999,Seville,1,2,-0.4,Aminata DIOUF,11.65,0.139,Eliminated,1999-2003
Worlds,Womens,100m,1999,Seville,1,2,-0.4,Monica TWUM,11.7,0.141,Eliminated,1999-2003
Worlds,Womens,100m,1999,Seville,1,2,-0.4,Jennifer CARABALLO,12.43,0.189,Eliminated,1999-2003
Worlds,Womens,100m,1999,Seville,1,3,-0.3,Inger MILLER,11.21,0.125,Qualified,1999-2003
Worlds,Womens,100m,1999,Seville,1,3,-0.3,Debbie FERGUSON-MCKENZIE,11.34,0.162,Qualified,1999-2003
Worlds,Womens,100m,1999,Seville,1,3,-0.3,Katia BENTH,11.42,0.14,Qualified,1999-2003
Worlds,Womens,100m,1999,Seville,1,3,-0.3,Joice MADUAKA,11.43,0.141,FastestQualifier,1999-2003
Worlds,Womens,100m,1999,Seville,1,3,-0.3,Marion WAGNER,11.57,0.23,FastestQualifier,1999-2003
Worlds,Womens,100m,1999,Seville,1,3,-0.3,Heather SAMUEL,11.65,0.138,Eliminated,1999-2003
Worlds,Womens,100m,1999,Seville,1,3,-0.3,Joanna HOAREAU,12.14,0.13,Eliminated,1999-2003
Worlds,Womens,100m,1999,Seville,1,3,-0.3,Ekundayo WILLIAMS,13.08,0.16,Eliminated,1999-2003
Worlds,Womens,100m,1999,Seville,1,4,-0.2,Chandra STURRUP,11.32,0.131,Qualified,1999-2003
Worlds,Womens,100m,1999,Seville,1,4,-0.2,Liliana ALLEN,11.39,0.143,Qualified,1999-2003
Worlds,Womens,100m,1999,Seville,1,4,-0.2,Susanthika JAYASINGHE,11.42,0.266,Qualified,1999-2003
Worlds,Womens,100m,1999,Seville,1,4,-0.2,Johanna MANNINEN,11.52,0.123,FastestQualifier,1999-2003
Worlds,Womens,100m,1999,Seville,1,4,-0.2,Nova PERIS,11.52,0.144,FastestQualifier,1999-2003
Worlds,Womens,100m,1999,Seville,1,4,-0.2,Oksana EKK,11.54,0.107,FastestQualifier,1999-2003
Worlds,Womens,100m,1999,Seville,1,4,-0.2,Hanitriniaina RAKOTONDRABE,11.59,0.15,Eliminated,1999-2003
Worlds,Womens,100m,1999,Seville,1,5,-0.7,Ekaterini THANOU,11.1,0.209,Qualified,1999-2003
Worlds,Womens,100m,1999,Seville,1,5,-0.7,Philomena MENSAH,11.24,0.214,Qualified,1999-2003
Worlds,Womens,100m,1999,Seville,1,5,-0.7,Mercy NKU,11.38,0.18,Qualified,1999-2003
Worlds,Womens,100m,1999,Seville,1,5,-0.7,Natallia SAFRONNIKAVA,11.44,0.117,FastestQualifier,1999-2003
Worlds,Womens,100m,1999,Seville,1,5,-0.7,Myriam Leonie MANI,11.61,0.127,Eliminated,1999-2003
Worlds,Womens,100m,1999,Seville,1,5,-0.7,Gabi ROCKMEIER,11.62,0.139,Eliminated,1999-2003
Worlds,Womens,100m,1999,Seville,1,5,-0.7,Litiana WAQANITOGA-MILLER,14.23,0.186,Eliminated,1999-2003
Worlds,Womens,100m,1999,Seville,1,6,0.4,Petya PENDAREVA,11.16,0.199,Qualified,1999-2003
Worlds,Womens,100m,1999,Seville,1,6,0.4,Savatheda FYNES,11.21,0.185,Qualified,1999-2003
Worlds,Womens,100m,1999,Seville,1,6,0.4,Endurance OJOKOLO,11.42,0.251,Qualified,1999-2003
Worlds,Womens,100m,1999,Seville,1,6,0.4,Lucimar Aparecida DE MOURA,11.51,0.28,FastestQualifier,1999-2003
Worlds,Womens,100m,1999,Seville,1,6,0.4,Martha ADUSEI,11.53,0.207,FastestQualifier,1999-2003
Worlds,Womens,100m,1999,Seville,1,6,0.4,Emma WADE,12.3,0.161,Eliminated,1999-2003
Worlds,Womens,100m,1999,Seville,1,6,0.4,Yah Soucko KOOTA,12.48,0.324,Eliminated,1999-2003
Worlds,Womens,100m,1999,Seville,1,7,-0.6,Zhanna BLOCK,11.2,0.203,Qualified,1999-2003
Worlds,Womens,100m,1999,Seville,1,7,-0.6,Gail DEVERS,11.32,0.235,Qualified,1999-2003
Worlds,Womens,100m,1999,Seville,1,7,-0.6,Natalya IGNATOVA,11.4,0.13,Qualified,1999-2003
Worlds,Womens,100m,1999,Seville,1,7,-0.6,Peta-Gaye DOWDIE,11.44,0.259,FastestQualifier,1999-2003
Worlds,Womens,100m,1999,Seville,1,7,-0.6,Motoka KOJIMA,11.64,0.159,Eliminated,1999-2003
Worlds,Womens,100m,1999,Seville,1,7,-0.6,Lyubov PEREPELOVA,11.78,0.313,Eliminated,1999-2003
Worlds,Womens,100m,1999,Seville,1,7,-0.6,Siulolo LIKU,12.78,0.148,Eliminated,1999-2003
Worlds,Womens,100m,1999,Seville,1,7,-0.6,Lucy SEIULIALII,15.61,0.251,Eliminated,1999-2003
Worlds,Womens,100m,1999,Seville,2,1,-0.3,Ekaterini THANOU,10.86,0.125,Qualified,1999-2003
Worlds,Womens,100m,1999,Seville,2,1,-0.3,Chandra STURRUP,11,0.16,Qualified,1999-2003
Worlds,Womens,100m,1999,Seville,2,1,-0.3,Mercy NKU,11.09,0.151,Qualified,1999-2003
Worlds,Womens,100m,1999,Seville,2,1,-0.3,Gail DEVERS,11.1,0.154,Qualified,1999-2003
Worlds,Womens,100m,1999,Seville,2,1,-0.3,Katia BENTH,11.28,0.168,Eliminated,1999-2003
Worlds,Womens,100m,1999,Seville,2,1,-0.3,Wendy SEEGERS,11.46,0.137,Eliminated,1999-2003
Worlds,Womens,100m,1999,Seville,2,1,-0.3,Oksana EKK,11.6,0.121,Eliminated,1999-2003
Worlds,Womens,100m,1999,Seville,2,1,-0.3,Peta-Gaye DOWDIE,12.01,0.164,Eliminated,1999-2003
Worlds,Womens,100m,1999,Seville,2,2,0.7,Inger MILLER,10.86,0.134,Qualified,1999-2003
Worlds,Womens,100m,1999,Seville,2,2,0.7,Zhanna BLOCK,11.94,0.136,Qualified,1999-2003
Worlds,Womens,100m,1999,Seville,2,2,0.7,Andrea PHILIPP,11.06,0.134,Qualified,1999-2003
Worlds,Womens,100m,1999,Seville,2,2,0.7,Liliana ALLEN,11.1,0.156,Qualified,1999-2003
Worlds,Womens,100m,1999,Seville,2,2,0.7,Endurance OJOKOLO,11.14,0.124,Eliminated,1999-2003
Worlds,Womens,100m,1999,Seville,2,2,0.7,Joice MADUAKA,11.28,0.146,Eliminated,1999-2003
Worlds,Womens,100m,1999,Seville,2,2,0.7,Nova PERIS,11.36,0.162,Eliminated,1999-2003
Worlds,Womens,100m,1999,Seville,2,2,0.7,Johanna MANNINEN,11.45,0.196,Eliminated,1999-2003
Worlds,Womens,100m,1999,Seville,2,3,-0.5,Christine ARRON,11,0.168,Qualified,1999-2003
Worlds,Womens,100m,1999,Seville,2,3,-0.5,Philomena MENSAH,11.09,0.156,Qualified,1999-2003
Worlds,Womens,100m,1999,Seville,2,3,-0.5,Savatheda FYNES,11.2,0.157,Qualified,1999-2003
Worlds,Womens,100m,1999,Seville,2,3,-0.5,Lauren HEWITT,11.28,0.141,Qualified,1999-2003
Worlds,Womens,100m,1999,Seville,2,3,-0.5,Cheryl TAPLIN,11.33,0.169,Eliminated,1999-2003
Worlds,Womens,100m,1999,Seville,2,3,-0.5,Natalya IGNATOVA,11.39,0.131,Eliminated,1999-2003
Worlds,Womens,100m,1999,Seville,2,3,-0.5,Marion WAGNER,11.51,0.138,Eliminated,1999-2003
Worlds,Womens,100m,1999,Seville,2,3,-0.5,Kim GEVAERT,11.54,0.152,Eliminated,1999-2003
Worlds,Womens,100m,1999,Seville,2,4,0.3,Marion JONES,10.76,0.166,Qualified,1999-2003
Worlds,Womens,100m,1999,Seville,2,4,0.3,Debbie FERGUSON-MCKENZIE,11.06,0.155,Qualified,1999-2003
Worlds,Womens,100m,1999,Seville,2,4,0.3,Natallia SAFRONNIKAVA,11.17,0.13,Qualified,1999-2003
Worlds,Womens,100m,1999,Seville,2,4,0.3,Petya PENDAREVA,11.19,0.159,Qualified,1999-2003
Worlds,Womens,100m,1999,Seville,2,4,0.3,Lucimar Aparecida DE MOURA,11.31,0.137,Eliminated,1999-2003
Worlds,Womens,100m,1999,Seville,2,4,0.3,Martha ADUSEI,11.64,0.137,Eliminated,1999-2003
Worlds,Womens,100m,1999,Seville,2,4,0.3,Irina PRIVALOVA,NA,NA,DNS,1999-2003
Worlds,Womens,100m,1999,Seville,2,4,0.3,Susanthika JAYASINGHE,NA,NA,DNS,1999-2003
Worlds,Womens,100m,1999,Seville,3,1,0.1,Inger MILLER,10.81,0.133,Qualified,1999-2003
Worlds,Womens,100m,1999,Seville,3,1,0.1,Ekaterini THANOU,10.83,0.123,Qualified,1999-2003
Worlds,Womens,100m,1999,Seville,3,1,0.1,Chandra STURRUP,11.02,0.117,Qualified,1999-2003
Worlds,Womens,100m,1999,Seville,3,1,0.1,Mercy NKU,11.11,0.13,Qualified,1999-2003
Worlds,Womens,100m,1999,Seville,3,1,0.1,Liliana ALLEN,11.13,0.149,Eliminated,1999-2003
Worlds,Womens,100m,1999,Seville,3,1,0.1,Philomena MENSAH,11.26,0.147,Eliminated,1999-2003
Worlds,Womens,100m,1999,Seville,3,1,0.1,Petya PENDAREVA,11.28,0.149,Eliminated,1999-2003
Worlds,Womens,100m,1999,Seville,3,1,0.1,Natallia SAFRONNIKAVA,11.33,0.122,Eliminated,1999-2003
Worlds,Womens,100m,1999,Seville,3,2,-0.1,Marion JONES,10.83,0.147,Qualified,1999-2003
Worlds,Womens,100m,1999,Seville,3,2,-0.1,Gail DEVERS,10.94,0.119,Qualified,1999-2003
Worlds,Womens,100m,1999,Seville,3,2,-0.1,Zhanna BLOCK,10.98,0.127,Qualified,1999-2003
Worlds,Womens,100m,1999,Seville,3,2,-0.1,Christine ARRON,11.04,0.176,Qualified,1999-2003
Worlds,Womens,100m,1999,Seville,3,2,-0.1,Debbie FERGUSON-MCKENZIE,11.12,0.139,Eliminated,1999-2003
Worlds,Womens,100m,1999,Seville,3,2,-0.1,Savatheda FYNES,11.15,0.172,Eliminated,1999-2003
Worlds,Womens,100m,1999,Seville,3,2,-0.1,Andrea PHILIPP,11.27,0.132,Eliminated,1999-2003
Worlds,Womens,100m,1999,Seville,3,2,-0.1,Lauren HEWITT,11.29,0.145,Eliminated,1999-2003
Worlds,Womens,100m,1999,Seville,4,1,-0.1,Marion JONES,10.7,0.12,Gold,1999-2003
Worlds,Womens,100m,1999,Seville,4,1,-0.1,Inger MILLER,10.79,0.129,Silver,1999-2003
Worlds,Womens,100m,1999,Seville,4,1,-0.1,Ekaterini THANOU,10.84,0.116,Bronze,1999-2003
Worlds,Womens,100m,1999,Seville,4,1,-0.1,Zhanna BLOCK,10.95,0.135,Finalist,1999-2003
Worlds,Womens,100m,1999,Seville,4,1,-0.1,Gail DEVERS,10.95,0.125,Finalist,1999-2003
Worlds,Womens,100m,1999,Seville,4,1,-0.1,Christine ARRON,10.97,0.162,Finalist,1999-2003
Worlds,Womens,100m,1999,Seville,4,1,-0.1,Chandra STURRUP,11.06,0.134,Finalist,1999-2003
Worlds,Womens,100m,1999,Seville,4,1,-0.1,Mercy NKU,11.16,0.152,Finalist,1999-2003
Worlds,Womens,110m Hurdles,2013,Moscow,1,1,-0.5,Angela WHYTE,12.93,0.169,Qualified,2010-2014
Worlds,Womens,110m Hurdles,2013,Moscow,1,1,-0.5,Marzia CARAVELLI,13.07,0.232,Qualified,2010-2014
Worlds,Womens,110m Hurdles,2013,Moscow,1,1,-0.5,Nadine HILDEBRAND,13.16,0.172,Qualified,2010-2014
Worlds,Womens,110m Hurdles,2013,Moscow,1,1,-0.5,Nia ALI,13.19,0.153,Qualified,2010-2014
Worlds,Womens,110m Hurdles,2013,Moscow,1,1,-0.5,Lucie SKROBAKOVA,13.24,0.19,Eliminated,2010-2014
Worlds,Womens,110m Hurdles,2013,Moscow,1,1,-0.5,Shujiao WU,13.29,0.183,Eliminated,2010-2014
Worlds,Womens,110m Hurdles,2013,Moscow,1,1,-0.5,Hitomi SHIMURA,13.72,0.169,Eliminated,2010-2014
Worlds,Womens,110m Hurdles,2013,Moscow,1,2,-0.5,Sally PEARSON,12.62,0.132,Qualified,2010-2014
Worlds,Womens,110m Hurdles,2013,Moscow,1,2,-0.5,Cindy BILLAUD,12.71,0.184,Qualified,2010-2014
Worlds,Womens,110m Hurdles,2013,Moscow,1,2,-0.5,Anne ZAGRE,12.94,0.194,Qualified,2010-2014
Worlds,Womens,110m Hurdles,2013,Moscow,1,2,-0.5,Tatyana DEKTYAREVA,13.04,0.17,Qualified,2010-2014
Worlds,Womens,110m Hurdles,2013,Moscow,1,2,-0.5,Brigitte MERLANO,13.2,0.222,FastestQualifier,2010-2014
Worlds,Womens,110m Hurdles,2013,Moscow,1,2,-0.5,Andrea BLISS,13.2,0.236,FastestQualifier,2010-2014
Worlds,Womens,110m Hurdles,2013,Moscow,1,2,-0.5,Nooralotta NEZIRI,13.23,0.257,FastestQualifier,2010-2014
Worlds,Womens,110m Hurdles,2013,Moscow,1,2,-0.5,Gnima FAYE,13.66,0.171,Eliminated,2010-2014
Worlds,Womens,110m Hurdles,2013,Moscow,1,3,-0.5,Queen HARRISON,12.95,0.202,Qualified,2010-2014
Worlds,Womens,110m Hurdles,2013,Moscow,1,3,-0.5,Alina TALAY,12.99,0.202,Qualified,2010-2014
Worlds,Womens,110m Hurdles,2013,Moscow,1,3,-0.5,Danielle WILLIAMS,13.11,0.154,Qualified,2010-2014
Worlds,Womens,110m Hurdles,2013,Moscow,1,3,-0.5,Jessica ZELINKA,13.15,0.165,Qualified,2010-2014
Worlds,Womens,110m Hurdles,2013,Moscow,1,3,-0.5,Marina TOMIC,13.26,0.15,Eliminated,2010-2014
Worlds,Womens,110m Hurdles,2013,Moscow,1,3,-0.5,Hanna PLATITSYNA,13.3,0.248,Eliminated,2010-2014
Worlds,Womens,110m Hurdles,2013,Moscow,1,3,-0.5,Noemi ZBAREN,13.59,0.231,Eliminated,2010-2014
Worlds,Womens,110m Hurdles,2013,Moscow,1,4,-0.4,Tiffany PORTER,12.72,0.157,Qualified,2010-2014
Worlds,Womens,110m Hurdles,2013,Moscow,1,4,-0.4,Yuliya KONDAKOVA,12.76,0.194,Qualified,2010-2014
Worlds,Womens,110m Hurdles,2013,Moscow,1,4,-0.4,Dawn HARPER,12.84,0.165,Qualified,2010-2014
Worlds,Womens,110m Hurdles,2013,Moscow,1,4,-0.4,Reina-Flor OKORI,13.01,0.175,Qualified,2010-2014
Worlds,Womens,110m Hurdles,2013,Moscow,1,4,-0.4,Lina FLOREZ,13.16,0.214,FastestQualifier,2010-2014
Worlds,Womens,110m Hurdles,2013,Moscow,1,4,-0.4,Kierre BECKLES,13.47,0.172,Eliminated,2010-2014
Worlds,Womens,110m Hurdles,2013,Moscow,1,4,-0.4,Anastasiya SOPRUNOVA,13.85,0.201,Eliminated,2010-2014
Worlds,Womens,110m Hurdles,2013,Moscow,1,4,-0.4,Salma Emam Abou EL-HASSAN,14.38,0.159,Eliminated,2010-2014
Worlds,Womens,110m Hurdles,2013,Moscow,1,5,-0.8,Brianna ROLLINS,12.55,0.177,Qualified,2010-2014
Worlds,Womens,110m Hurdles,2013,Moscow,1,5,-0.8,Lavonne IDLETTE,13.06,0.134,Qualified,2010-2014
Worlds,Womens,110m Hurdles,2013,Moscow,1,5,-0.8,Shermaine WILLIAMS,13.09,0.172,Qualified,2010-2014
Worlds,Womens,110m Hurdles,2013,Moscow,1,5,-0.8,Aleesha BARBER,13.33,0.154,Qualified,2010-2014
Worlds,Womens,110m Hurdles,2013,Moscow,1,5,-0.8,Veronica BORSI,13.35,0.207,Eliminated,2010-2014
Worlds,Womens,110m Hurdles,2013,Moscow,1,5,-0.8,Isabelle PEDERSEN,13.43,0.221,Eliminated,2010-2014
Worlds,Womens,110m Hurdles,2013,Moscow,1,5,-0.8,Sara AERTS,NA,NA,DNS,2010-2014
Worlds,Womens,110m Hurdles,2013,Moscow,2,1,-0.6,Tiffany PORTER,12.63,0.138,Qualified,2010-2014
Worlds,Womens,110m Hurdles,2013,Moscow,2,1,-0.6,Angela WHYTE,12.76,0.162,Qualified,2010-2014
Worlds,Womens,110m Hurdles,2013,Moscow,2,1,-0.6,Nia ALI,12.83,0.157,Eliminated,2010-2014
Worlds,Womens,110m Hurdles,2013,Moscow,2,1,-0.6,Lavonne IDLETTE,12.91,0.148,Eliminated,2010-2014
Worlds,Womens,110m Hurdles,2013,Moscow,2,1,-0.6,Andrea BLISS,12.92,0.15,Eliminated,2010-2014
Worlds,Womens,110m Hurdles,2013,Moscow,2,1,-0.6,Nadine HILDEBRAND,13.04,0.225,Eliminated,2010-2014
Worlds,Womens,110m Hurdles,2013,Moscow,2,1,-0.6,Marzia CARAVELLI,13.06,0.159,Eliminated,2010-2014
Worlds,Womens,110m Hurdles,2013,Moscow,2,1,-0.6,Reina-Flor OKORI,13.15,0.163,Eliminated,2010-2014
Worlds,Womens,110m Hurdles,2013,Moscow,2,2,0.2,Brianna ROLLINS,12.54,0.177,Qualified,2010-2014
Worlds,Womens,110m Hurdles,2013,Moscow,2,2,0.2,Yuliya KONDAKOVA,12.73,0.177,Qualified,2010-2014
Worlds,Womens,110m Hurdles,2013,Moscow,2,2,0.2,Cindy BILLAUD,12.78,0.167,FastestQualifier,2010-2014
Worlds,Womens,110m Hurdles,2013,Moscow,2,2,0.2,Shermaine WILLIAMS,12.93,0.155,Eliminated,2010-2014
Worlds,Womens,110m Hurdles,2013,Moscow,2,2,0.2,Lina FLOREZ,13.01,0.183,Eliminated,2010-2014
Worlds,Womens,110m Hurdles,2013,Moscow,2,2,0.2,Nooralotta NEZIRI,13.04,0.148,Eliminated,2010-2014
Worlds,Womens,110m Hurdles,2013,Moscow,2,2,0.2,Jessica ZELINKA,13.12,0.285,Eliminated,2010-2014
Worlds,Womens,110m Hurdles,2013,Moscow,2,2,0.2,Anne ZAGRE,NA,0.187,Disqualified,2010-2014
Worlds,Womens,110m Hurdles,2013,Moscow,2,3,-0.7,Sally PEARSON,12.5,0.14,Qualified,2010-2014
Worlds,Womens,110m Hurdles,2013,Moscow,2,3,-0.7,Dawn HARPER,12.61,0.168,Qualified,2010-2014
Worlds,Womens,110m Hurdles,2013,Moscow,2,3,-0.7,Queen HARRISON,12.71,0.189,FastestQualifier,2010-2014
Worlds,Womens,110m Hurdles,2013,Moscow,2,3,-0.7,Alina TALAY,12.82,0.213,Eliminated,2010-2014
Worlds,Womens,110m Hurdles,2013,Moscow,2,3,-0.7,Tatyana DEKTYAREVA,12.91,0.159,Eliminated,2010-2014
Worlds,Womens,110m Hurdles,2013,Moscow,2,3,-0.7,Danielle WILLIAMS,13.13,0.168,Eliminated,2010-2014
Worlds,Womens,110m Hurdles,2013,Moscow,2,3,-0.7,Brigitte MERLANO,13.22,0.182,Eliminated,2010-2014
Worlds,Womens,110m Hurdles,2013,Moscow,2,3,-0.7,Aleesha BARBER,13.52,0.13,Eliminated,2010-2014
Worlds,Womens,110m Hurdles,2013,Moscow,3,1,-0.6,Brianna ROLLINS,12.44,0.263,Gold,2010-2014
Worlds,Womens,110m Hurdles,2013,Moscow,3,1,-0.6,Sally PEARSON,12.5,0.154,Silver,2010-2014
Worlds,Womens,110m Hurdles,2013,Moscow,3,1,-0.6,Tiffany PORTER,12.55,0.149,Bronze,2010-2014
Worlds,Womens,110m Hurdles,2013,Moscow,3,1,-0.6,Dawn HARPER,12.59,0.194,Finalist,2010-2014
Worlds,Womens,110m Hurdles,2013,Moscow,3,1,-0.6,Queen HARRISON,12.73,0.174,Finalist,2010-2014
Worlds,Womens,110m Hurdles,2013,Moscow,3,1,-0.6,Angela WHYTE,12.78,0.152,Finalist,2010-2014
Worlds,Womens,110m Hurdles,2013,Moscow,3,1,-0.6,Cindy BILLAUD,12.84,0.165,Finalist,2010-2014
Worlds,Womens,110m Hurdles,2013,Moscow,3,1,-0.6,Yuliya KONDAKOVA,12.86,0.206,Finalist,2010-2014
Worlds,Womens,110m Hurdles,2011,Daegu,1,1,1,Kellie WELLS,12.73,0.182,Qualified,2010-2014
Worlds,Womens,110m Hurdles,2011,Daegu,1,1,1,Vonette DIXON,12.82,0.166,Qualified,2010-2014
Worlds,Womens,110m Hurdles,2011,Daegu,1,1,1,Nikkita HOLDER,12.9,0.181,Qualified,2010-2014
Worlds,Womens,110m Hurdles,2011,Daegu,1,1,1,Natalya IVONINSKAYA,12.96,0.149,Qualified,2010-2014
Worlds,Womens,110m Hurdles,2011,Daegu,1,1,1,Nevin YANIT,13.07,0.192,FastestQualifier,2010-2014
Worlds,Womens,110m Hurdles,2011,Daegu,1,1,1,Sonata TAMOSAITYTE,13.28,0.212,Eliminated,2010-2014
Worlds,Womens,110m Hurdles,2011,Daegu,1,1,1,Kierre BECKLES,13.44,0.154,Eliminated,2010-2014
Worlds,Womens,110m Hurdles,2011,Daegu,1,1,1,Dipna LIM PRASAD,14.4,0.169,Eliminated,2010-2014
Worlds,Womens,110m Hurdles,2011,Daegu,1,2,-0.6,Sally PEARSON,12.53,0.141,Qualified,2010-2014
Worlds,Womens,110m Hurdles,2011,Daegu,1,2,-0.6,Derval O'ROURKE,13.07,0.165,Qualified,2010-2014
Worlds,Womens,110m Hurdles,2011,Daegu,1,2,-0.6,Brigitte MERLANO,13.23,0.157,Qualified,2010-2014
Worlds,Womens,110m Hurdles,2011,Daegu,1,2,-0.6,Beate SCHROTT,13.25,0.223,Qualified,2010-2014
Worlds,Womens,110m Hurdles,2011,Daegu,1,2,-0.6,Marina TOMIC,13.36,0.204,Eliminated,2010-2014
Worlds,Womens,110m Hurdles,2011,Daegu,1,2,-0.6,Lavonne IDLETTE,13.39,0.18,Eliminated,2010-2014
Worlds,Womens,110m Hurdles,2011,Daegu,1,2,-0.6,Hyelim JUNG,13.39,0.139,Eliminated,2010-2014
Worlds,Womens,110m Hurdles,2011,Daegu,1,3,-1.6,Tiffany PORTER,12.84,0.161,Qualified,2010-2014
Worlds,Womens,110m Hurdles,2011,Daegu,1,3,-1.6,Lina FLOREZ,12.98,0.158,Qualified,2010-2014
Worlds,Womens,110m Hurdles,2011,Daegu,1,3,-1.6,Tatyana DEKTYAREVA,13.05,0.161,Qualified,2010-2014
Worlds,Womens,110m Hurdles,2011,Daegu,1,3,-1.6,Lisa URECH,13.16,0.167,Qualified,2010-2014
Worlds,Womens,110m Hurdles,2011,Daegu,1,3,-1.6,Marzia CARAVELLI,13.29,0.195,Eliminated,2010-2014
Worlds,Womens,110m Hurdles,2011,Daegu,1,3,-1.6,Cindy BILLAUD,13.5,0.176,Eliminated,2010-2014
Worlds,Womens,110m Hurdles,2011,Daegu,1,3,-1.6,Dedeh ERAWATI,13.56,0.187,Eliminated,2010-2014
Worlds,Womens,110m Hurdles,2011,Daegu,1,3,-1.6,Jeimy BERNARDEZ,14.45,0.196,Eliminated,2010-2014
Worlds,Womens,110m Hurdles,2011,Daegu,1,4,0,Danielle CARRUTHERS,12.79,0.16,Qualified,2010-2014
Worlds,Womens,110m Hurdles,2011,Daegu,1,4,0,Phylicia GEORGE,12.84,0.142,Qualified,2010-2014
Worlds,Womens,110m Hurdles,2011,Daegu,1,4,0,Lucie SKROBAKOVA,12.89,0.157,Qualified,2010-2014
Worlds,Womens,110m Hurdles,2011,Daegu,1,4,0,Brigitte FOSTER-HYLTON,12.96,0.146,Qualified,2010-2014
Worlds,Womens,110m Hurdles,2011,Daegu,1,4,0,Cindy ROLEDER,13.01,0.177,FastestQualifier,2010-2014
Worlds,Womens,110m Hurdles,2011,Daegu,1,4,0,Seun ADIGUN,13.13,0.157,FastestQualifier,2010-2014
Worlds,Womens,110m Hurdles,2011,Daegu,1,4,0,Anne ZAGRE,13.47,0.205,Eliminated,2010-2014
Worlds,Womens,110m Hurdles,2011,Daegu,1,4,0,Beatrice KAMBOULE,13.76,0.185,Eliminated,2010-2014
Worlds,Womens,110m Hurdles,2011,Daegu,1,5,1.3,Dawn HARPER,12.89,0.173,Qualified,2010-2014
Worlds,Womens,110m Hurdles,2011,Daegu,1,5,1.3,Perdita FELICIEN,12.95,0.169,Qualified,2010-2014
Worlds,Womens,110m Hurdles,2011,Daegu,1,5,1.3,Yawei SUN,13.03,0.19,Qualified,2010-2014
Worlds,Womens,110m Hurdles,2011,Daegu,1,5,1.3,Sandra GOMIS,13.07,0.21,Qualified,2010-2014
Worlds,Womens,110m Hurdles,2011,Daegu,1,5,1.3,Indira SPENCE ,13.07,0.189,Qualified,2010-2014
Worlds,Womens,110m Hurdles,2011,Daegu,1,5,1.3,Anastasiya SOPRUNOVA,13.43,0.171,Eliminated,2010-2014
Worlds,Womens,110m Hurdles,2011,Daegu,1,5,1.3,Pak Yan POON,14.04,0.172,Eliminated,2010-2014
Worlds,Womens,110m Hurdles,2011,Daegu,1,5,1.3,Demetra ARACHOVITê,NA,NA,DNS,2010-2014
Worlds,Womens,110m Hurdles,2011,Daegu,2,1,-0.1,Phylicia GEORGE,12.73,0.124,Qualified,2010-2014
Worlds,Womens,110m Hurdles,2011,Daegu,2,1,-0.1,Kellie WELLS,12.79,0.168,Qualified,2010-2014
Worlds,Womens,110m Hurdles,2011,Daegu,2,1,-0.1,Lisa URECH,12.86,0.133,Eliminated,2010-2014
Worlds,Womens,110m Hurdles,2011,Daegu,2,1,-0.1,Lina FLOREZ,12.94,0.163,Eliminated,2010-2014
Worlds,Womens,110m Hurdles,2011,Daegu,2,1,-0.1,Vonette DIXON,13,0.176,Eliminated,2010-2014
Worlds,Womens,110m Hurdles,2011,Daegu,2,1,-0.1,Yawei SUN,13.19,0.174,Eliminated,2010-2014
Worlds,Womens,110m Hurdles,2011,Daegu,2,1,-0.1,Nevin YANIT,13.31,0.16,Eliminated,2010-2014
Worlds,Womens,110m Hurdles,2011,Daegu,2,1,-0.1,Sandra GOMIS,13.55,0.208,Eliminated,2010-2014
Worlds,Womens,110m Hurdles,2011,Daegu,2,2,0.3,Sally PEARSON,12.36,0.14,Qualified,2010-2014
Worlds,Womens,110m Hurdles,2011,Daegu,2,2,0.3,Dawn HARPER,12.74,0.181,FastestQualifier,2010-2014
